ds,y,y
,,23.86381939
,,23.85971277
,,23.85546075
,,23.85108522
,,23.84661031
,,23.84206218
,,23.83746892
,,23.83286037
,,23.8282679
,,23.82372428
,,23.81926338
,,23.81492002
,,23.81072969
,,23.80672833
,,23.80295205
,,23.79943693
,,23.7962187
,,23.79333251
,,23.7908127
,,23.78869247
,,23.78700374
,,23.78577679
,,23.78504011
,,23.78482015
,,23.78514111
,,23.78602474
,,23.78749015
,,23.78955367
,,23.7922287
,,23.79552554
,,23.79945136
,,23.80401006
,,23.80920219
,,23.815025
,,23.82147232
,,23.82853463
,,23.83619907
,,23.84444951
,,23.85326658
,,23.86262784
,,23.87250784
,,23.88287829
,,23.89370823
,,23.90496418
,,23.91661039
,,23.92860899
,,23.94092028
,,23.95350296
,,23.96631433
,,23.97931066
,,23.99244737
,,24.00567935
,,24.01896125
,,24.03224773
,,24.04549378
,,24.05865499
,,24.07168782
,,24.08454989
,,24.09720022
,,24.10959949
,,24.1217103
,,24.13349737
,,24.14492775
,,24.15597106
,,24.16659961
,,24.17678857
,,24.18651613
,,24.19576357
,,24.20451542
,,24.21275943
,,24.2204867
,,24.22769164
,,24.234372
,,24.24052883
,,24.24616641
,,24.2512922
,,24.2559167
,,24.26005337
,,24.26371847
,,24.26693088
,,24.26971193
,,24.27208521
,,24.27407631
,,24.27571266
,,24.2770232
,,24.2780382
,,24.27878895
,,24.27930751
,,24.27962642
,,24.27977843
,,24.27979621
,,24.2797121
,,24.27955778
,,24.27936409
,,24.27916066
,,24.27897574
,,24.27883593
,,24.27876595
,,24.27878845
,,24.27892376
,,24.27918981
,,24.27960185
,,24.28017242
,,24.28091119
,,24.28182485
,,24.28291707
,,24.28418846
,,24.28563652
,,24.28725567
,,24.28903727
,,24.29096966
,,24.29303826
,,24.29522566
,,24.29751175
,,24.29987384
,,24.30228686
,,24.30472353
,,24.30715456
,,24.30954886
,,24.31187381
,,24.31409549
,,24.31617891
,,24.31808835
,,24.31978757
,,24.32124012
,,24.32240964
,,24.32326013
,,24.32375623
,,24.32386353
,,24.32354882
,,24.32278041
,,24.32152831
,,24.31976458
,,24.31746348
,,24.31460177
,,24.31115884
,,24.30711697
,,24.30246146
,,24.29718078
,,24.29126673
,,24.28471449
,,24.27752275
,,24.26969372
,,24.2612332
,,24.25215059
,,24.24245883
,,24.23217438
,,24.22131716
,,24.20991044
,,24.19798072
,,24.18555762
,,24.17267369
,,24.15936423
,,24.14566709
,,24.13162247
